player_stats_id,player_id,season_id,player_stats_age,player_stats_timeOnIce,player_stats_assists,player_stats_goals,player_stats_pim,player_stats_shots,player_stats_games,player_stats_hits,player_stats_powerPlayGoals,player_stats_powerPlayPoints,player_stats_powerPlayTimeOnIce,player_stats_evenTimeOnIce,player_stats_penaltyMinutes,player_stats_shotPct,player_stats_gameWinningGoals,player_stats_overTimeGoals,player_stats_shortHandedGoals,player_stats_shortHandedPoints,player_stats_blocked,player_stats_plusMinus,player_stats_points,player_stats_shifts,player_stats_timeOnIcePerGame,player_stats_evenTimeOnIcePerGame,player_stats_shortHandedTimeOnIcePerGame,player_stats_powerPlayTimeOnIcePerGame
,8465058,2013,35,489:01,12,0,14,13,27,44,0,0,26:50,448:47,14,0.0,0,0,0,1,28,18,12,597,18:06,16:37,00:29,00:59
,8469665,2013,32,985:00,9,3,10,52,48,24,0,1,24:40,844:48,10,5.77,0,0,0,1,79,12,12,1256,20:31,17:36,02:24,00:30
,8469992,2013,33,331:30,0,1,21,25,26,28,0,0,00:14,315:00,21,4.0,0,0,1,1,34,-2,1,447,12:45,12:06,00:37,00:00
,8470666,2013,28,206:54,1,2,11,23,23,37,0,0,00:52,205:45,11,8.7,1,0,0,0,6,1,3,281,08:59,08:56,00:00,00:02
,8473537,2013,27,663:42,14,9,25,113,47,43,0,2,103:06,558:14,25,7.96,1,0,0,0,14,16,23,871,14:07,11:52,00:03,02:11
,8473564,2013,25,563:18,7,3,8,98,45,32,0,0,09:07,445:54,8,3.06,1,0,0,0,23,5,10,813,12:31,09:54,02:24,00:12
,8474625,2013,24,143:19,3,1,0,13,10,11,0,0,04:05,138:36,0,7.69,0,0,0,0,9,0,4,191,14:19,13:51,00:03,00:24
,8474629,2013,23,14:47,0,0,0,0,1,3,0,0,00:28,14:19,0,0.0,0,0,0,0,0,1,0,20,14:47,14:19,00:00,00:28
,8474727,2013,25,18:21,0,1,0,1,1,1,0,0,01:42,15:08,0,100.0,0,0,0,0,0,1,1,23,18:21,15:08,01:31,01:42
,8475181,2013,22,836:08,12,6,10,65,48,38,2,8,127:09,708:38,10,9.23,2,1,0,0,39,15,18,1036,17:25,14:45,00:00,02:38
,8475204,2013,22,17:55,0,0,0,2,1,1,0,0,01:42,16:12,0,0.0,0,0,0,0,1,0,0,22,17:55,16:12,00:01,01:42
,8475214,2013,22,39:04,1,1,0,7,3,3,0,0,01:42,37:22,0,14.29,0,0,0,0,1,1,2,53,13:01,12:27,00:00,00:34
,8475323,2013,23,665:47,9,4,24,50,47,12,0,2,13:14,534:24,24,8.0,2,0,0,0,29,3,13,1022,14:09,11:22,02:30,00:16
,8475598,2013,24,17:05,0,0,2,1,1,1,0,0,00:00,16:21,2,0.0,0,0,0,0,2,1,0,24,17:05,16:21,00:44,00:00
,8475650,2013,26,200:19,0,0,51,34,25,41,0,0,01:40,197:44,51,0.0,0,0,0,0,6,-1,0,295,08:00,07:54,00:02,00:04
,8476381,2013,22,722:28,6,9,38,64,48,70,2,2,97:57,620:36,38,14.06,2,0,0,0,14,6,15,868,15:03,12:55,00:04,02:02
,8476438,2013,21,757:13,17,10,12,98,46,41,0,3,70:30,647:08,12,10.2,2,0,1,1,12,17,27,1021,16:27,14:04,00:51,01:31
,8477243,2013,24,26:40,0,0,0,3,2,0,0,0,01:50,24:50,0,0.0,0,0,0,0,0,-3,0,34,13:20,12:25,00:00,00:55
,8467344,2014,34,1497:38,11,3,46,73,79,211,0,0,06:00,1269:45,46,4.11,1,1,0,0,96,6,14,2127,18:57,16:04,02:48,00:04
,8468483,2014,32,697:20,19,11,10,103,41,15,1,7,116:27,578:56,10,10.68,0,0,0,0,10,7,30,832,17:00,14:07,00:02,02:50
,8474162,2014,25,1446:19,19,5,58,175,76,169,1,5,183:08,1229:16,58,2.86,0,0,0,0,82,8,24,2028,19:01,16:10,00:26,02:24
,8474192,2014,26,528:32,5,2,11,61,44,85,1,2,50:03,477:44,11,3.28,0,0,0,0,11,-4,7,720,12:00,10:51,00:01,01:08
,8474638,2014,26,38:05,0,0,0,4,3,3,0,0,00:00,36:40,0,0.0,0,0,0,0,1,0,0,66,12:41,12:13,00:28,00:00
,8475223,2014,23,218:24,5,0,0,8,18,2,0,1,26:19,175:18,0,0.0,0,0,0,1,1,0,5,283,12:08,09:44,00:55,01:27
,8475726,2014,22,802:09,17,12,10,124,62,57,1,4,97:48,699:13,10,9.68,5,0,0,0,8,21,29,1100,12:56,11:16,00:04,01:34
,8476871,2014,22,270:13,4,3,8,31,25,35,1,1,15:52,251:22,8,9.68,1,0,0,0,9,2,7,388,10:48,10:03,00:07,00:38
,8459670,2015,40,191:36,0,0,2,10,16,15,0,0,07:23,183:29,2,0.0,0,0,0,0,15,-3,0,293,11:58,11:28,00:02,00:27
,8468535,2015,33,1463:02,25,13,40,109,82,80,6,14,186:32,1158:05,40,11.93,1,0,0,0,50,-25,38,2010,17:50,14:07,01:26,02:16
,8471299,2015,29,33:20,1,0,0,3,4,3,0,0,01:01,32:19,0,0.0,0,0,0,0,0,1,1,49,08:20,08:04,00:00,00:15
,8471879,2015,29,93:04,0,0,0,5,7,3,0,0,01:43,86:50,0,0.0,0,0,0,0,11,-1,0,141,13:17,12:24,00:38,00:14
,8471956,2015,29,741:00,5,5,57,59,69,128,0,0,03:51,661:01,57,8.47,1,0,0,0,35,-1,10,1102,10:44,09:34,01:06,00:03
,8475148,2015,24,639:08,5,2,14,36,42,34,1,5,84:54,526:27,14,5.56,0,0,0,0,32,-7,7,811,15:13,12:32,00:39,02:01
,8475182,2015,25,627:10,11,3,12,58,49,23,0,1,27:33,599:05,12,5.17,1,0,0,0,38,17,14,844,12:47,12:13,00:00,00:33
,8475807,2015,23,416:48,3,0,4,42,38,73,0,0,01:37,392:53,4,0.0,0,0,0,0,17,-5,3,642,10:58,10:20,00:35,00:02
,8476394,2015,22,12:45,1,0,0,2,1,0,0,0,00:00,12:45,0,0.0,0,0,0,0,2,0,1,19,12:45,12:45,00:00,00:00
,8476403,2015,24,406:10,3,1,8,20,23,64,0,0,00:06,346:23,8,5.0,0,0,0,0,46,-8,4,603,17:39,15:03,02:35,00:00
,8476431,2015,23,349:23,3,1,10,17,21,9,1,3,43:27,305:12,10,5.88,0,0,0,0,22,2,4,474,16:38,14:32,00:02,02:04
,8476479,2015,22,19:00,0,0,0,2,2,3,0,0,02:22,16:38,0,0.0,0,0,0,0,0,0,0,29,09:30,08:19,00:00,01:11
,8476882,2015,21,434:40,5,4,2,66,34,11,0,1,25:42,408:08,2,6.06,1,0,0,0,14,4,9,607,12:47,12:00,00:01,00:45
,8477451,2015,21,41:26,0,0,2,8,5,11,0,0,00:11,41:15,2,0.0,0,0,0,0,2,-1,0,65,08:17,08:15,00:00,00:02
,8477845,2015,24,243:39,1,0,2,21,18,4,0,0,02:56,237:41,2,0.0,0,0,0,0,15,0,1,319,13:32,13:12,00:10,00:09
,8478393,2015,23,37:37,0,0,0,4,3,12,0,0,00:00,37:37,0,0.0,0,0,0,0,0,-1,0,52,12:32,12:32,00:00,00:00
,8470110,2016,33,1512:11,22,6,34,130,82,42,1,9,152:05,1305:44,34,4.62,0,0,0,0,79,9,28,2010,18:26,15:55,00:39,01:51
,8470611,2016,31,718:04,6,8,19,74,55,60,0,1,20:16,561:37,19,10.81,2,0,4,4,45,0,14,1131,13:03,10:12,02:28,00:22
,8471331,2016,30,464:05,3,0,0,34,41,96,0,0,02:05,385:53,0,0.0,0,0,0,0,25,-2,3,666,11:19,09:24,01:51,00:03
,8471887,2016,29,1381:36,29,22,36,257,82,160,9,15,248:46,1130:29,36,8.56,3,0,0,0,54,15,51,1871,16:50,13:47,00:01,03:02
,8473542,2016,29,23:11,1,0,19,1,4,13,0,0,00:00,23:11,19,0.0,0,0,0,0,1,1,1,34,05:47,05:47,00:00,00:00
,8473548,2016,29,1507:16,33,26,18,274,82,9,4,17,288:08,1216:55,18,9.49,5,1,0,0,13,9,59,1886,18:22,14:50,00:01,03:30
,8474009,2016,28,997:51,20,9,31,97,63,22,2,2,100:25,750:42,31,9.28,0,0,1,1,67,13,29,1424,15:50,11:54,02:19,01:35
,8474013,2016,27,1206:44,12,0,59,72,70,122,0,1,25:43,1019:03,59,0.0,0,0,0,0,122,-3,12,1639,17:14,14:33,02:18,00:22
,8474102,2016,28,1080:06,24,12,62,147,71,142,4,12,146:57,931:07,62,8.16,1,0,0,0,23,-1,36,1527,15:12,13:06,00:01,02:04
,8474176,2016,28,1256:33,25,14,32,178,80,84,0,0,18:50,1106:06,32,7.87,6,0,0,2,33,8,39,1803,15:42,13:49,01:38,00:14
,8474602,2016,26,1162:01,14,4,16,82,63,36,2,8,136:53,973:43,16,4.88,0,0,0,0,72,-15,18,1527,18:26,15:27,00:48,02:10
,8474660,2016,26,376:43,1,1,2,40,22,5,1,2,47:33,328:00,2,2.5,0,0,0,0,23,-9,2,510,17:07,14:54,00:03,02:09
,8475208,2016,25,1491:58,16,0,14,101,79,77,0,0,36:00,1353:20,14,0.0,0,0,0,0,68,11,16,2124,18:53,17:07,01:17,00:27
,8475761,2016,25,392:33,6,6,10,52,33,65,1,3,46:29,343:10,10,11.54,0,0,0,0,6,-1,12,574,11:53,10:23,00:05,01:24
,8475810,2016,24,512:24,7,4,12,68,41,62,0,1,12:19,489:18,12,5.88,1,0,0,0,23,1,11,765,12:29,11:56,00:15,00:18
,8475832,2016,24,512:24,10,5,24,52,42,57,0,0,01:20,469:48,24,9.62,1,0,2,2,32,3,15,812,12:12,11:11,00:58,00:01
,8476147,2016,29,10:41,0,0,2,1,1,4,0,0,00:00,10:41,2,0.0,0,0,0,0,0,0,0,17,10:41,10:41,00:00,00:00
,8476293,2016,24,256:27,1,5,12,39,24,38,0,0,19:18,236:11,12,12.82,1,0,0,0,6,0,6,352,10:41,09:50,00:02,00:48
,8476326,2016,24,05:02,0,0,0,0,1,1,0,0,00:00,05:02,0,0.0,0,0,0,0,1,0,0,8,05:02,05:02,00:00,00:00
,8476769,2016,27,493:36,2,8,97,50,53,93,0,0,03:00,487:00,97,16.0,0,0,0,0,19,-2,10,704,09:18,09:11,00:04,00:03
,8476874,2016,22,1337:20,13,6,22,95,67,81,0,1,46:07,1170:53,22,6.32,2,0,0,1,87,27,19,1831,19:57,17:28,01:47,00:41
,8476884,2016,22,339:58,7,0,2,25,22,16,0,0,20:48,315:54,2,0.0,0,0,0,0,18,4,7,466,15:27,14:21,00:08,00:56
,8476897,2016,22,185:36,3,1,4,13,18,18,0,0,00:48,177:26,4,7.69,1,0,1,1,5,0,4,258,10:18,09:51,00:24,00:02
,8477839,2016,24,429:08,3,7,8,51,44,15,0,0,33:24,395:20,8,13.73,0,0,0,0,5,-1,10,603,09:45,08:59,00:00,00:45
,8478466,2016,19,157:03,0,2,0,23,18,14,0,0,07:22,148:37,0,8.7,0,0,0,0,3,-1,2,221,08:43,08:15,00:03,00:24
,8478866,2016,22,18:13,1,0,0,2,3,1,0,0,00:00,18:13,0,0.0,0,0,0,0,1,0,1,28,06:04,06:04,00:00,00:00
,8478928,2016,26,444:32,3,0,24,41,45,107,0,0,05:13,434:46,24,0.0,0,0,0,0,10,-3,3,646,09:52,09:39,00:06,00:06
,8468309,2017,40,1274:52,21,6,28,114,68,38,1,13,155:40,1081:21,28,5.26,2,0,0,0,92,-12,27,1691,18:44,15:54,00:33,02:17
,8468493,2017,36,1586:09,13,4,21,71,72,93,0,0,13:28,1355:29,21,5.63,1,1,1,3,120,-8,17,1925,22:01,18:49,03:01,00:11
,8474611,2017,27,150:13,3,1,13,8,12,23,0,0,00:00,137:50,13,12.5,0,0,0,0,10,1,4,215,12:31,11:29,01:01,00:00
,8476162,2017,31,150:40,1,0,24,11,11,20,0,0,00:03,138:01,24,0.0,0,0,0,0,19,2,1,215,13:41,12:32,01:08,00:00
,8476302,2017,24,43:05,0,0,8,3,4,4,0,0,00:17,40:40,8,0.0,0,0,0,0,2,-1,0,67,10:46,10:10,00:32,00:04
,8477240,2017,28,296:13,4,3,4,24,27,64,0,0,00:04,267:46,4,12.5,1,0,0,0,15,2,7,441,10:58,09:55,01:03,00:00
,8477244,2017,27,589:26,8,2,8,45,34,36,0,3,32:07,518:51,8,4.44,0,0,0,0,26,9,10,806,17:20,15:15,01:07,00:56
,8477404,2017,23,635:26,17,16,10,81,40,61,1,3,54:53,580:18,10,19.75,0,0,0,0,18,7,33,820,15:53,14:30,00:00,01:22
,8477520,2017,23,11:18,0,0,2,1,1,3,0,0,00:00,11:18,2,0.0,0,0,0,0,0,0,0,21,11:18,11:18,00:00,00:00
,8471214,2018,33,1651:50,38,49,32,355,82,139,17,31,344:51,1304:31,32,13.8,7,3,0,0,21,3,87,1730,20:08,15:54,00:01,04:12
,8471698,2018,32,1362:27,29,18,31,127,74,124,9,18,249:05,1055:15,31,14.17,3,0,0,0,54,2,47,1541,18:24,14:15,00:47,03:21
,8471702,2018,32,1537:17,22,7,36,120,68,117,0,0,34:48,1317:30,36,5.83,1,0,0,1,98,24,29,1690,22:36,19:22,02:43,00:30
,8471710,2018,31,328:27,3,1,8,14,25,21,0,0,00:00,285:06,8,7.14,0,0,0,1,31,10,4,442,13:08,11:24,01:44,00:00
,8473563,2018,31,1592:30,50,21,46,165,81,37,7,26,284:50,1233:34,46,12.73,4,1,0,0,51,5,71,1811,19:39,15:13,00:54,03:30
,8474061,2018,29,09:17,0,0,4,0,2,4,0,0,00:00,09:17,4,0.0,0,0,0,0,0,0,0,16,04:38,04:38,00:00,00:00
,8474189,2018,29,1239:21,20,18,38,161,81,71,3,6,95:22,997:31,38,11.18,2,0,0,0,69,-6,38,1539,15:18,12:18,01:48,01:10
,8474291,2018,33,983:15,15,7,16,65,79,69,0,0,01:58,781:53,16,10.77,2,0,1,1,44,3,22,1421,12:26,09:53,02:31,00:01
,8474590,2018,28,2032:06,53,15,32,237,82,47,4,32,303:43,1512:54,32,6.33,4,1,0,0,146,0,68,2164,24:46,18:27,02:37,03:42
,8474604,2018,28,101:49,1,0,8,2,8,1,0,0,00:00,95:00,8,0.0,0,0,0,0,8,2,1,155,12:43,11:52,00:51,00:00
,8475163,2018,28,717:42,9,9,26,59,61,57,1,1,37:34,578:36,26,15.25,2,0,1,3,29,1,18,959,11:45,09:29,01:39,00:36
,8475200,2018,27,1896:34,21,10,22,125,82,128,0,4,95:10,1639:04,22,8.0,2,0,0,0,116,10,31,2093,23:07,19:59,01:58,01:09
,8475744,2018,26,1486:08,56,27,48,187,79,50,7,30,272:34,1208:59,48,14.44,8,2,1,1,26,3,83,1600,18:48,15:18,00:03,03:27
,8475758,2018,26,926:10,9,7,38,103,75,151,0,0,02:11,851:07,38,6.8,1,0,0,0,62,-6,16,1157,12:20,11:20,00:58,00:01
,8475792,2018,26,840:12,12,15,30,67,70,72,4,5,100:42,738:28,30,22.39,2,0,0,0,24,-6,27,1053,12:00,10:32,00:00,01:26
,8476329,2018,25,70:36,1,0,2,2,8,2,0,0,00:05,70:31,2,0.0,0,0,0,0,1,2,1,100,08:49,08:48,00:00,00:00
,8476344,2018,25,33:42,0,0,2,1,5,5,0,0,00:09,32:59,2,0.0,0,0,0,0,1,-3,0,53,06:44,06:35,00:06,00:01
,8476880,2018,24,1247:08,21,14,187,123,78,250,0,1,05:24,1107:01,187,11.38,1,0,1,1,51,10,35,1567,15:59,14:11,01:43,00:04
,8476905,2018,24,795:13,12,6,8,36,67,26,0,0,09:41,698:12,8,16.67,0,0,0,0,33,13,18,1081,11:52,10:25,01:18,00:08
,8477043,2018,24,884:10,11,3,10,60,63,22,0,0,15:06,864:53,10,5.0,0,0,0,0,55,13,14,1162,14:02,13:43,00:03,00:14
,8477070,2018,24,20:45,0,0,5,1,3,4,0,0,00:00,20:45,5,0.0,0,0,0,0,0,0,0,30,06:55,06:55,00:00,00:00
,8477444,2018,23,774:57,13,12,27,84,56,40,2,4,67:01,707:56,27,14.29,5,1,0,0,26,3,25,931,13:50,12:38,00:00,01:11
,8477474,2018,23,699:23,12,0,24,47,51,48,0,0,00:56,683:51,24,0.0,0,0,0,0,42,-3,12,862,13:42,13:24,00:17,00:01
,8477573,2018,24,85:01,0,1,6,6,9,18,0,0,01:14,80:55,6,16.67,0,0,0,0,1,0,1,120,09:26,08:59,00:19,00:08
,8477944,2018,22,912:24,14,13,12,133,73,31,1,3,48:54,863:14,12,9.77,2,0,0,0,16,2,27,1140,12:29,11:49,00:00,00:40
,8478063,2018,22,27:03,1,0,0,4,3,0,0,0,00:00,27:03,0,0.0,0,0,0,0,2,-1,1,37,09:01,09:01,00:00,00:00
,8479482,2018,28,843:23,7,3,26,82,53,57,0,0,04:15,802:35,26,3.66,0,0,0,0,82,14,10,1076,15:54,15:08,00:41,00:04
,8480143,2018,27,587:33,6,2,6,33,36,42,0,0,02:59,575:36,6,6.06,0,0,0,0,48,-2,8,774,16:19,15:59,00:14,00:04
,8469501,2019,36,01:52,0,0,0,0,1,1,0,0,00:00,01:52,0,0.0,0,0,0,0,0,0,0,3,01:52,01:52,00:00,00:00
,8470151,2019,36,1616:59,14,3,40,82,78,61,0,0,04:27,1441:29,40,3.66,1,0,0,0,127,-3,17,2077,20:43,18:28,02:11,00:03
,8470257,2019,35,1029:41,17,10,14,114,65,55,2,5,83:17,819:38,14,8.77,0,0,1,2,50,2,27,1429,15:50,12:36,01:57,01:16
,8471761,2019,33,182:30,1,1,0,10,13,17,0,0,00:10,170:08,0,10.0,0,0,0,0,17,3,2,265,14:02,13:05,00:56,00:00
,8474034,2019,31,1048:33,18,10,64,118,74,135,2,11,144:22,904:11,64,8.47,3,0,0,0,7,-3,28,1287,14:10,12:13,00:00,01:57
,8474125,2019,33,398:17,4,3,6,21,25,11,0,0,00:30,355:26,6,14.29,1,0,0,1,35,8,7,568,15:55,14:13,01:41,00:01
,8474145,2019,30,912:55,8,2,47,75,59,95,0,0,02:13,772:04,47,2.67,0,0,0,1,72,9,10,1323,15:28,13:05,02:20,00:02
,8474565,2019,29,1709:28,28,13,22,168,71,62,3,15,195:30,1367:50,22,7.74,2,0,0,1,139,2,41,2061,24:04,19:15,02:03,02:45
,8474584,2019,29,715:12,9,1,8,45,42,129,0,0,03:46,639:49,8,2.22,0,0,0,0,53,-2,10,925,17:01,15:14,01:42,00:05
,8475098,2019,33,1177:07,25,13,20,141,72,52,2,8,172:26,913:18,20,9.22,3,0,0,0,33,-3,38,1534,16:20,12:41,01:16,02:23
,8475158,2019,28,1702:13,49,28,12,234,82,31,6,22,234:08,1304:28,12,11.97,5,2,1,3,36,22,77,2103,20:45,15:54,01:59,02:51
,8475170,2019,28,1338:28,37,17,40,159,72,111,4,12,172:29,1122:40,40,10.69,5,1,0,0,31,3,54,1642,18:35,15:35,00:36,02:23
,8475765,2019,28,1398:22,35,33,22,275,76,88,12,22,221:30,1172:10,22,12.0,5,1,0,0,40,8,68,1768,18:23,15:25,00:03,02:54
,8475768,2019,27,1250:50,25,11,16,183,69,61,2,5,156:03,1055:02,16,6.01,1,0,0,0,27,-6,36,1576,18:07,15:17,00:34,02:15
,8476441,2019,26,1240:46,9,2,68,102,64,128,0,0,08:10,1099:42,68,1.96,1,0,0,0,106,8,11,1691,19:23,17:10,02:04,00:07
,8476877,2019,26,229:43,2,0,2,11,20,10,0,0,01:18,220:25,2,0.0,0,0,0,0,22,-7,2,339,11:29,11:01,00:24,00:03
,8476892,2019,26,1822:41,18,10,15,176,80,127,4,8,104:29,1605:16,15,5.68,3,1,0,1,157,20,28,2329,22:47,20:03,01:24,01:18
,8476907,2019,25,232:56,2,3,10,33,29,49,0,0,00:06,232:34,10,9.09,1,0,0,0,4,0,5,336,08:01,08:01,00:00,00:00
,8477482,2019,25,754:44,12,8,21,77,60,48,0,1,10:12,711:50,21,10.39,2,0,0,0,37,8,20,1037,12:34,11:51,00:32,00:10
,8477952,2019,23,404:55,4,2,6,43,32,30,0,0,28:41,375:33,6,4.65,1,0,0,0,8,-4,6,521,12:39,11:44,00:01,00:53
,8477964,2019,24,921:08,12,14,17,60,80,86,0,0,04:01,790:46,17,23.33,1,0,2,2,31,-4,26,1336,11:30,09:53,01:34,00:03
,8478104,2019,23,315:18,2,2,6,27,32,93,0,0,06:14,309:04,6,7.41,0,0,0,0,12,-1,4,429,09:51,09:39,00:00,00:11
,8478373,2019,26,35:50,0,0,0,1,5,5,0,0,00:08,35:42,0,0.0,0,0,0,0,2,-1,0,57,07:10,07:08,00:00,00:01
,8478407,2019,23,1367:32,23,12,45,150,78,48,3,8,164:59,1194:12,45,8.0,4,1,0,0,68,14,35,1820,17:31,15:18,00:06,02:06
,8479385,2019,21,154:33,2,1,4,16,16,2,0,0,04:44,149:49,4,6.25,0,0,0,0,3,-1,3,213,09:39,09:21,00:00,00:17
,8480023,2019,20,915:05,24,9,14,80,70,13,3,7,88:51,816:15,14,11.25,0,0,0,0,22,-2,33,1181,13:04,11:39,00:08,01:16
,8470601,2020,35,562:10,3,1,16,44,40,59,0,0,02:26,526:04,16,2.3,0,0,0,0,28,5,4,757,14:03,13:09,00:50,00:03
,8473986,2020,31,1218:55,23,26,20,130,68,59,8,13,177:09,891:58,20,20.0,7,0,0,0,15,19,49,1541,17:55,13:07,02:12,02:36
,8474031,2020,31,1322:59,26,8,38,131,70,62,1,7,95:35,1205:10,38,6.1,0,0,0,0,66,22,34,1565,18:53,17:13,00:19,01:21
,8474151,2020,31,1035:16,11,1,19,50,50,36,0,0,05:31,866:11,19,2.0,0,0,0,1,101,7,12,1193,20:42,17:19,03:16,00:06
,8474564,2020,30,1049:57,37,29,22,176,57,69,10,19,187:17,833:21,22,16.5,6,0,0,0,38,14,66,1268,18:25,14:37,00:30,03:17
,8474567,2020,30,449:01,6,1,22,29,27,30,0,0,02:01,389:27,22,3.4,0,0,0,1,27,0,7,533,16:37,14:25,02:07,00:04
,8474568,2020,31,311:17,2,1,23,31,25,83,0,0,00:52,269:59,23,3.2,0,0,0,0,21,-8,3,447,12:27,10:47,01:37,00:02
,8474722,2020,30,105:38,2,1,13,10,12,38,0,0,00:34,103:57,13,10.0,0,0,0,0,3,-4,3,159,08:48,08:39,00:05,00:02
,8474870,2020,30,945:19,17,14,16,113,65,62,1,7,129:08,811:27,16,12.4,2,1,0,0,22,9,31,1245,14:32,12:29,00:04,01:59
,8475167,2020,30,1587:55,44,11,31,155,66,73,4,22,204:04,1228:07,31,7.1,3,0,0,0,98,27,55,1682,24:03,18:36,02:21,03:05
,8476195,2020,31,44:21,1,0,4,5,4,3,0,0,02:38,41:43,4,0.0,0,0,0,0,1,-2,1,66,11:05,10:25,00:00,00:39
,8476292,2020,29,1117:06,24,17,22,128,69,145,4,8,91:32,967:55,22,13.3,2,0,1,1,61,25,41,1503,16:11,14:01,00:50,01:19
,8476399,2020,29,1103:23,11,21,56,200,66,191,1,3,29:06,898:19,56,10.5,2,0,3,4,46,0,32,1364,16:43,13:36,02:39,00:26
,8476453,2020,27,1282:42,52,33,38,210,68,37,4,25,241:55,1040:25,38,15.7,6,3,0,0,19,26,85,1466,18:51,15:18,00:00,03:33
,8476624,2020,27,1114:33,18,8,97,102,70,162,0,2,46:30,897:52,97,7.8,2,0,0,1,66,-8,26,1567,15:55,12:49,02:25,00:39
,8476826,2020,29,984:35,20,10,49,110,70,78,1,6,49:27,832:31,49,9.1,5,1,2,3,20,-5,30,1322,14:03,11:53,01:27,00:42
,8476966,2020,26,27:31,0,1,4,1,3,1,0,0,00:10,25:29,4,100.0,0,0,0,0,2,0,1,37,09:10,08:29,00:37,00:03
,8476975,2020,27,796:17,11,7,42,78,61,175,0,0,04:07,678:17,42,9.0,0,0,1,2,49,-1,18,1099,13:03,11:07,01:52,00:04
,8477409,2020,25,486:48,4,9,8,57,52,29,1,1,12:43,472:46,8,15.8,1,0,0,0,8,-9,13,692,09:21,09:05,00:01,00:14
,8478010,2020,24,1247:31,39,25,11,141,66,24,8,13,216:19,1027:30,11,17.7,4,0,0,0,30,28,64,1483,18:54,15:34,00:03,03:16
,8478416,2020,23,1269:40,7,5,59,125,67,172,0,0,08:46,1063:32,59,4.0,1,0,0,0,97,11,12,1554,18:57,15:52,02:56,00:07
,8478472,2020,23,426:18,3,4,16,35,37,47,0,0,03:06,394:34,16,11.4,0,0,0,1,10,-2,7,602,11:31,10:39,00:46,00:05
,8478477,2020,23,409:50,3,3,10,43,38,36,0,0,02:26,366:54,10,7.0,0,0,0,0,9,-9,6,637,10:47,09:39,01:03,00:03
,8478519,2020,23,1254:47,28,16,30,113,68,89,1,5,64:54,998:27,30,14.2,3,1,1,2,47,28,44,1598,18:27,14:40,02:48,00:57
,8479410,2020,22,1425:43,24,10,58,118,70,106,5,13,131:15,1213:10,58,8.5,0,0,1,1,99,15,34,1648,20:22,17:19,01:09,01:52
,8480172,2020,30,512:53,6,1,14,43,33,19,0,0,01:22,457:34,14,2.3,0,0,0,0,21,6,7,653,15:32,13:51,01:38,00:02
,8480186,2020,23,92:21,1,0,6,7,9,10,0,0,00:00,92:21,6,0.0,0,0,0,0,2,-6,1,131,10:15,10:15,00:00,00:00
,8475233,2021,31,1071:41,5,1,24,69,54,132,0,0,07:05,962:07,24,1.4,1,0,0,1,109,-27,6,1321,19:50,17:49,01:53,00:07
,8476368,2021,29,74:19,0,0,12,4,6,10,0,0,00:00,70:20,12,0.0,0,0,0,0,7,0,0,109,12:23,11:43,00:39,00:00
,8478049,2021,25,71:11,0,0,0,3,5,4,0,0,01:07,68:44,0,0.0,0,0,0,0,4,1,0,88,14:14,13:44,00:16,00:13
,8478069,2021,27,10:03,0,0,5,1,1,7,0,0,00:11,09:52,5,0.0,0,0,0,0,0,-1,0,15,10:03,09:52,00:00,00:11
,8479525,2021,25,316:56,3,9,16,46,30,36,0,0,20:27,296:29,16,19.6,4,0,0,0,6,3,12,441,10:33,09:52,00:00,00:40
,8479718,2021,24,228:47,0,3,0,26,15,8,2,2,40:46,187:59,0,11.5,0,0,0,0,5,0,3,285,15:15,12:31,00:00,02:43
,8479984,2021,23,451:07,2,1,29,40,35,39,0,0,00:59,433:42,29,2.5,0,0,0,0,29,9,3,595,12:53,12:23,00:28,00:01
,8480158,2021,26,83:43,2,0,4,7,7,10,0,0,00:08,82:42,4,0.0,0,0,0,0,3,-2,2,111,11:57,11:48,00:07,00:01
,8471699,2022,35,937:34,12,4,20,75,74,104,0,0,05:46,801:03,20,5.3,0,0,1,2,31,-18,16,1536,12:40,10:49,01:46,00:04
,8473446,2022,34,1330:23,17,8,24,139,77,165,0,1,17:53,1112:33,24,5.8,1,0,1,2,136,22,25,1833,17:16,14:26,02:35,00:13
,8475172,2022,32,1365:58,59,28,71,247,71,52,8,29,275:08,1057:09,71,11.3,6,0,0,0,19,13,87,1601,19:14,14:53,00:28,03:52
,8476312,2022,31,1271:30,10,6,65,92,67,179,0,0,02:10,1128:36,65,6.5,0,0,0,0,70,-11,16,1617,18:58,16:50,02:06,00:01
,8476455,2022,30,1036:12,29,30,78,150,51,94,7,15,202:48,829:50,78,20.0,5,1,0,0,34,27,59,1201,20:19,16:16,00:04,03:58
,8476850,2022,29,521:14,4,0,2,26,37,32,0,0,01:03,480:18,2,0.0,0,0,0,1,41,-3,4,721,14:05,12:58,01:04,00:01
,8476870,2022,28,03:39,0,0,0,0,1,0,0,0,00:00,03:39,0,0.0,0,0,0,0,0,0,0,5,03:39,03:39,00:00,00:00
,8477073,2022,28,429:09,3,2,89,46,58,105,0,0,00:00,424:02,89,4.3,0,0,0,0,22,1,5,667,07:23,07:18,00:05,00:00
,8477126,2022,32,206:06,3,0,4,19,20,27,0,0,01:34,193:40,4,0.0,0,0,0,0,9,-2,3,292,10:18,09:41,00:32,00:04
